Voltage,Current,Timestamp,Status
-0.153936,-1.2275e-06,2.24e-06,01020041
-0.154655,6.44727e-08,2.25e-06,01020041
-0.155374,1.1525e-06,2.26e-06,01020041
-0.155374,1.325559e-07,2.27e-06,01020041
-0.153936,-1.4995e-06,2.28e-06,01020041
-0.156093,-1.0233e-06,2.29e-06,01020041
-0.156093,4.04621e-07,2.3e-06,01020041
-0.153936,1.4923e-06,2.31e-06,01020041
-0.156093,4.72615e-07,2.32e-06,01020041
-0.158249,-1.295e-06,2.33e-06,01020041
-0.154655,-1.2954e-06,2.34e-06,01020041
-0.159687,-4.108612e-07,2.35e-06,01020041
-0.156811,1.0167e-06,2.36e-06,01020041
-0.160406,2.01174e-07,2.37e-06,01020041
-0.15753,-1.363e-06,2.38e-06,01020041
-0.15753,-1.839e-06,2.39e-06,01020041
-0.158249,-2.070574e-07,2.4e-06,01020041
-0.160406,8.81114e-07,2.41e-06,01020041
-0.158968,5.409657e-07,2.42e-06,01020041
-0.158968,-1.2949e-06,2.43e-06,01020041
-0.159687,-1.3628e-06,2.44e-06,01020041
-0.161124,-3.426888e-07,2.45e-06,01020041
-0.15753,1.2887e-06,2.46e-06,01020041
-0.161124,6.52751e-08,2.47e-06,01020041
-0.161124,-6.826589e-07,2.48e-06,01020041
-0.164,-1.5662e-06,2.49e-06,01020041
-0.161843,-2.6297e-09,2.5e-06,01020041
-0.161843,1.0173e-06,2.51e-06,01020041
-0.163281,7.454826e-07,2.52e-06,01020041
-0.164,-1.2942e-06,2.53e-06,01020041
-0.164,-2.1782e-06,2.54e-06,01020041
-0.162562,-8.184686e-07,2.55e-06,01020041
-0.160406,1.0171e-06,2.56e-06,01020041
-0.163281,1.0855e-06,2.57e-06,01020041
-0.164,-8.862843e-07,2.58e-06,01020041
-0.164,-1.6342e-06,2.59e-06,01020041
-0.166875,-5.459577e-07,2.6e-06,01020041
-0.163281,1.1534e-06,2.61e-06,01020041
-0.164718,1.6976e-06,2.62e-06,01020041
-0.166875,-6.819457e-07,2.63e-06,01020041
-0.161124,-1.4306e-06,2.64e-06,01020041
-0.166156,-8.180228e-07,2.65e-06,01020041
-0.166156,8.138333e-07,2.66e-06,01020041
-0.164718,6.776668e-07,2.67e-06,01020041
-0.165437,-9.541e-07,2.68e-06,01020041
-0.166156,-1.8379e-06,2.69e-06,01020041
-0.166875,-1.0899e-06,2.7e-06,01020041
-0.16975,9.502669e-07,2.71e-06,01020041
-0.168313,1.2901e-06,2.72e-06,01020041
-0.166156,-6.820348e-07,2.73e-06,01020041
-0.169031,-1.5656e-06,2.74e-06,01020041
-0.169031,-9.536542e-07,2.75e-06,01020041
-0.167594,1.222e-06,2.76e-06,01020041
-0.170469,1.4943e-06,2.77e-06,01020041
-0.168313,-2.738033e-07,2.78e-06,01020041
-0.169031,-1.0896e-06,2.79e-06,01020041
-0.167594,-1.0898e-06,2.8e-06,01020041
-0.171907,6.105644e-07,2.81e-06,01020041
-0.168313,1.3581e-06,2.82e-06,01020041
-0.168313,-4.777854e-07,2.83e-06,01020041
-0.16975,-1.4975e-06,2.84e-06,01020041
-0.169031,-1.0896e-06,2.85e-06,01020041
-0.171188,1.345172e-07,2.86e-06,01020041
-0.168313,1.562e-06,2.87e-06,01020041
-0.174063,2.028679e-07,2.88e-06,01020041
-0.171188,-1.3614e-06,2.89e-06,01020041
-0.171188,-1.4293e-06,2.9e-06,01020041
-0.174063,-2.050962e-07,2.91e-06,01020041
-0.172626,1.1546e-06,2.92e-06,01020041
-0.171907,5.425704e-07,2.93e-06,01020041
-0.174063,-1.157e-06,2.94e-06,01020041
-0.171907,-1.2253e-06,2.95e-06,01020041
-0.173344,1.347848e-07,2.96e-06,01020041
-0.171907,1.8345e-06,2.97e-06,01020041
-0.172626,7.466415e-07,2.98e-06,01020041
-0.171188,-8.853928e-07,2.99e-06,01020041
-0.17622,-1.4287e-06,3e-06,01020041
-0.173344,6.67908e-08,3.01e-06,01020041
-0.17622,1.0191e-06,3.02e-06,01020041
-0.17622,7.470873e-07,3.03e-06,01020041
-0.174782,-7.48959e-07,3.04e-06,01020041
-0.173344,-1.769e-06,3.05e-06,01020041
-0.174782,-5.44977e-07,3.06e-06,01020041
-0.172626,1.2226e-06,3.07e-06,01020041
-0.174782,4.069389e-07,3.08e-06,01020041
-0.17622,-7.487807e-07,3.09e-06,01020041
-0.171188,-1.8373e-06,3.1e-06,01020041
-0.177657,-2.046504e-07,3.11e-06,01020041
-0.179095,6.114559e-07,3.12e-06,01020041
-0.17622,4.071173e-07,3.13e-06,01020041
-0.180533,-1.0882e-06,3.14e-06,01020041
-0.178376,-1.9044e-06,3.15e-06,01020041
-0.178376,-5.445312e-07,3.16e-06,01020041
-0.177657,7.472656e-07,3.17e-06,01020041
-0.180533,1.3596e-06,3.18e-06,01020041
-0.179095,-6.84841e-08,3.19e-06,01020041
-0.179814,-1.8362e-06,3.2e-06,01020041
-0.179095,-1.2924e-06,3.21e-06,01020041
-0.18197,8.157944e-07,3.22e-06,01020041
-0.182689,1.0879e-06,3.23e-06,01020041
-0.179814,-6.803409e-07,3.24e-06,01020041
-0.179095,-1.2924e-06,3.25e-06,01020041
-0.183408,-6.119012e-07,3.26e-06,01020041
-0.180533,1.0196e-06,3.27e-06,01020041
-0.178376,7.473547e-07,3.28e-06,01020041
-0.182689,-3.400144e-07,3.29e-06,01020041
-0.184846,-1.7676e-06,3.3e-06,01020041
-0.182689,-5.439964e-07,3.31e-06,01020041
-0.180533,4.756462e-07,3.32e-06,01020041
-0.184846,1.4281e-06,3.33e-06,01020041
-0.180533,-2.722878e-07,3.34e-06,01020041
-0.185565,-1.6995e-06,3.35e-06,01020041
-0.187002,-1.5634e-06,3.36e-06,01020041
-0.182689,5.439077e-07,3.37e-06,01020041
-0.187002,1.4284e-06,3.38e-06,01020041
-0.184127,1.33968e-10,3.39e-06,01020041
-0.18197,-1.496e-06,3.4e-06,01020041
-0.181252,-1.2241e-06,3.41e-06,01020041
-0.187002,2.044726e-07,3.42e-06,01020041
-0.190596,1.5648e-06,3.43e-06,01020041
-0.183408,2.720207e-07,3.44e-06,01020041
-0.184846,-1.1557e-06,3.45e-06,01020041
-0.183408,-1.0879e-06,3.46e-06,01020041
-0.184127,-6.786e-08,3.47e-06,01020041
-0.186283,9.523175e-07,3.48e-06,01020041
-0.184846,3.401931e-07,3.49e-06,01020041
-0.189878,-1.631e-06,3.5e-06,01020041
-0.186283,-1.2915e-06,3.51e-06,01020041
-0.186283,5.443534e-07,3.52e-06,01020041
-0.186283,1.6323e-06,3.53e-06,01020041
-0.184127,5.44086e-07,3.54e-06,01020041
-0.189878,-1.0871e-06,3.55e-06,01020041
-0.189159,-1.4951e-06,3.56e-06,01020041
-0.186283,-6.75926e-08,3.57e-06,01020041
-0.186283,1.1563e-06,3.58e-06,01020041
-0.189159,4.76716e-07,3.59e-06,01020041
-0.189878,-1.1551e-06,3.6e-06,01020041
-0.187721,-1.9712e-06,3.61e-06,01020041
-0.191315,-3.389445e-07,3.62e-06,01020041
-0.191315,1.4969e-06,3.63e-06,01020041
-0.190596,9.363492e-10,3.64e-06,01020041
-0.18844,-8.832531e-07,3.65e-06,01020041
-0.191315,-1.4948e-06,3.66e-06,01020041
-0.192034,-6.788254e-07,3.67e-06,01020041
-0.192753,4.091678e-07,3.68e-06,01020041
-0.193472,4.772509e-07,3.69e-06,01020041
-0.190596,-8.149917e-07,3.7e-06,01020041
-0.193472,-1.1546e-06,3.71e-06,01020041
-0.190596,4.768943e-07,3.72e-06,01020041
-0.190596,2.1088e-06,3.73e-06,01020041
-0.192034,1.497e-06,3.74e-06,01020041
-0.195628,-3.384096e-07,3.75e-06,01020041
-0.193472,-1.6986e-06,3.76e-06,01020041
-0.194191,-1.0185e-06,3.77e-06,01020041
-0.192034,7.490487e-07,3.78e-06,01020041
-0.196347,6.815895e-07,3.79e-06,01020041
-0.194909,-4.064928e-07,3.8e-06,01020041
-0.191315,-1.6988e-06,3.81e-06,01020041
-0.194909,-4.744868e-07,3.82e-06,01020041
-0.199941,4.100592e-07,3.83e-06,01020041
-0.191315,1.0209e-06,3.84e-06,01020041
-0.192753,-6.107422e-07,3.85e-06,01020041
-0.195628,-1.6303e-06,3.86e-06,01020041
-0.194909,-1.1544e-06,3.87e-06,01020041
-0.199222,1.2939e-06,3.88e-06,01020041
-0.194909,1.3614e-06,3.89e-06,01020041
-0.198504,-2.700591e-07,3.9e-06,01020041
-0.197066,-2.0381e-06,3.91e-06,01020041
-0.194909,-1.6984e-06,3.92e-06,01020041
-0.201379,4.782316e-07,3.93e-06,01020041
-0.194909,1.4293e-06,3.94e-06,01020041
-0.194191,2.053641e-07,3.95e-06,01020041
-0.202817,-7.454821e-07,3.96e-06,01020041
-0.193472,-1.0186e-06,3.97e-06,01020041
-0.198504,6.138629e-07,3.98e-06,01020041
-0.201379,1.3622e-06,3.99e-06,01020041
-0.194909,2.734472e-07,4e-06,01020041
-0.202817,-1.9014e-06,4.01e-06,01020041
-0.199941,-1.1538e-06,4.02e-06,01020041
-0.198504,4.098809e-07,4.03e-06,01020041
-0.201379,1.4981e-06,4.04e-06,01020041
-0.198504,2.058989e-07,4.05e-06,01020041
-0.197066,-9.501773e-07,4.06e-06,01020041
-0.204254,-1.2213e-06,4.07e-06,01020041
-0.199222,-1.339819e-07,4.08e-06,01020041
-0.197785,1.2937e-06,4.09e-06,01020041
-0.202098,2.063447e-07,4.1e-06,01020041
-0.206411,-1.629e-06,4.11e-06,01020041
-0.199222,-1.3579e-06,4.12e-06,01020041
-0.204254,-1.333578e-07,4.13e-06,01020041
-0.202098,1.7702e-06,4.14e-06,01020041
-0.202098,7.502966e-07,4.15e-06,01020041
-0.202098,-1.4255e-06,4.16e-06,01020041
-0.201379,-1.6296e-06,4.17e-06,01020041
-0.201379,2.2736e-09,4.18e-06,01020041
-0.205692,1.3627e-06,4.19e-06,01020041
-0.202098,1.3622e-06,4.2e-06,01020041
-0.204973,-1.1532e-06,4.21e-06,01020041
-0.199222,-1.8338e-06,4.22e-06,01020041
-0.205692,-4.051555e-07,4.23e-06,01020041
-0.204973,1.1586e-06,4.24e-06,01020041
-0.204254,2.746062e-07,4.25e-06,01020041
-0.204973,-4.732387e-07,4.26e-06,01020041
-0.204254,-1.4932e-06,4.27e-06,01020041
-0.202098,-4.735953e-07,4.28e-06,01020041
-0.207848,9.549919e-07,4.29e-06,01020041
-0.202098,4.103267e-07,4.3e-06,01020041
-0.206411,-8.130304e-07,4.31e-06,01020041
-0.203535,-1.7653e-06,4.32e-06,01020041
-0.204973,-9.491967e-07,4.33e-06,01020041
-0.208567,1.0911e-06,4.34e-06,01020041
-0.206411,8.188258e-07,4.35e-06,01020041
-0.204254,-7.453038e-07,4.36e-06,01020041
-0.204973,-1.1532e-06,4.37e-06,01020041
-0.204254,-5.413218e-07,4.38e-06,01020041
-0.20713,1.0909e-06,4.39e-06,01020041
-0.209286,9.551701e-07,4.4e-06,01020041
-0.204254,-6.773098e-07,4.41e-06,01020041
-0.207848,-1.6968e-06,4.42e-06,01020041
-0.204973,-1.1532e-06,4.43e-06,01020041
-0.209286,1.0912e-06,4.44e-06,01020041
-0.208567,1.1591e-06,4.45e-06,01020041
-0.207848,-3.368941e-07,4.46e-06,01020041
-0.210724,-1.3564e-06,4.47e-06,01020041
-0.204973,-1.3572e-06,4.48e-06,01020041
-0.21288,6.8364e-07,4.49e-06,01020041
-0.209286,1.4311e-06,4.5e-06,01020041
-0.20713,-3.369832e-07,4.51e-06,01020041
-0.215037,-1.3559e-06,4.52e-06,01020041
-0.208567,-1.3567e-06,4.53e-06,01020041
-0.208567,6.15111e-07,4.54e-06,01020041
-0.210724,8.873546e-07,4.55e-06,01020041
-0.21288,-1.32288e-07,4.56e-06,01020041
-0.210005,-1.4925e-06,4.57e-06,01020041
-0.213599,-1.0841e-06,4.58e-06,01020041
-0.213599,2.757651e-07,4.59e-06,01020041
-0.210005,1.0912e-06,4.6e-06,01020041
-0.215037,7.19614e-08,4.61e-06,01020041
-0.211443,-1.9683e-06,4.62e-06,01020041
-0.212161,-1.6282e-06,4.63e-06,01020041
-0.213599,-2.681869e-07,4.64e-06,01020041
-0.210005,1.0233e-06,4.65e-06,01020041
-0.214318,3.438483e-07,4.66e-06,01020041
-0.211443,-1.4244e-06,4.67e-06,01020041
-0.215037,-1.4239e-06,4.68e-06,01020041
-0.212161,2.755868e-07,4.69e-06,01020041
-0.215037,1.1599e-06,4.7e-06,01020041
-0.210005,3.433134e-07,4.71e-06,01020041
-0.217193,-8.116931e-07,4.72e-06,01020041
-0.214318,-1.424e-06,4.73e-06,01020041
-0.215037,7.19614e-08,4.74e-06,01020041
-0.216474,1.364e-06,4.75e-06,01020041
-0.215037,-1.320206e-07,4.76e-06,01020041
-0.216474,-1.6277e-06,4.77e-06,01020041
-0.216474,-2.3077e-06,4.78e-06,01020041
-0.213599,-6.761508e-07,4.79e-06,01020041
-0.220787,8.886027e-07,4.8e-06,01020041
-0.215037,7.519014e-07,4.81e-06,01020041
-0.213599,-6.081568e-07,4.82e-06,01020041
-0.217912,-1.3556e-06,4.83e-06,01020041
-0.217193,-6.37592e-08,4.84e-06,01020041
-0.218631,1.0923e-06,4.85e-06,01020041
-0.218631,1.0923e-06,4.86e-06,01020041
-0.217912,-4.036399e-07,4.87e-06,01020041
-0.222225,-1.763e-06,4.88e-06,01020041
-0.217193,-6.077111e-07,4.89e-06,01020041
-0.223663,9.569534e-07,4.9e-06,01020041
-0.215755,7.519906e-07,4.91e-06,01020041
-0.221506,-1.0151e-06,4.92e-06,01020041
-0.220787,-1.6272e-06,4.93e-06,01020041
-0.220787,-6.072653e-07,4.94e-06,01020041
-0.217912,1.5002e-06,4.95e-06,01020041
-0.21935,8.204303e-07,4.96e-06,01020041
-0.220068,-1.313965e-07,4.97e-06,01020041
-0.2251,-8.107124e-07,4.98e-06,01020041
-0.222944,5.7164e-06,4.99e-06,01020041
-0.224381,1.88395e-05,5e-06,01020041
-0.217193,3.27093e-05,5.01e-06,01020041
-0.208567,4.42673e-05,5.02e-06,01020041
-0.197785,5.35811e-05,5.03e-06,01020041
-0.186283,6.0991e-05,5.04e-06,01020041
-0.171907,6.80606e-05,5.05e-06,01020041
-0.165437,7.07796e-05,5.06e-06,01020041
-0.151061,7.04378e-05,5.07e-06,01020041
-0.143872,6.9689e-05,5.08e-06,01020041
-0.128058,6.9823e-05,5.09e-06,01020041
-0.119432,7.00259e-05,5.1e-06,01020041
-0.110806,6.98889e-05,5.11e-06,01020041
-0.0993049,6.82556e-05,5.12e-06,01020041
-0.0885224,6.68944e-05,5.13e-06,01020041
-0.0798965,6.70293e-05,5.14e-06,01020041
-0.0662387,6.86595e-05,5.15e-06,01020041
-0.0547374,6.9474e-05,5.16e-06,01020041
-0.0468302,6.83851e-05,5.17e-06,01020041
-0.0295783,6.7295e-05,5.18e-06,01020041
-0.0209523,6.22624e-05,5.19e-06,01020041
-0.0123264,5.23342e-05,5.2e-06,01020041
-0.00513806,3.93465e-05,5.21e-06,01020041
-0.00226274,2.48634e-05,5.22e-06,01020041
-0.00298157,1.32365e-05,5.23e-06,01020041
-0.00585689,6.7774e-06,5.24e-06,01020041
-0.00657572,3.8538e-06,5.25e-06,01020041
-0.00585689,2.1538e-06,5.26e-06,01020041
-0.00873221,3.863451e-07,5.27e-06,01020041
-0.00801338,-1.3816e-06,5.28e-06,01020041
-0.00873221,-2.935949e-07,5.29e-06,01020041
-0.0101699,2.3583e-06,5.3e-06,01020041
-0.0101699,3.9222e-06,5.31e-06,01020041
-0.00873221,3.6501e-06,5.32e-06,01020041
-0.0101699,2.4943e-06,5.33e-06,01020041
-0.0123264,2.2906e-06,5.34e-06,01020041
-0.0101699,4.3302e-06,5.35e-06,01020041
-0.0144829,4.1267e-06,5.36e-06,01020041
-0.0116075,3.0385e-06,5.37e-06,01020041
-0.0159205,1.4751e-06,5.38e-06,01020041
-0.0108887,8.625706e-07,5.39e-06,01020041
-0.00945104,2.6982e-06,5.4e-06,01020041
-0.0152017,3.3789e-06,5.41e-06,01020041
-0.0116075,1.6786e-06,5.42e-06,01020041
-0.0159205,5.912187e-07,5.43e-06,01020041
-0.0144829,5.230464e-07,5.44e-06,01020041
-0.0144829,2.2229e-06,5.45e-06,01020041
-0.0144829,3.2428e-06,5.46e-06,01020041
-0.0152017,2.427e-06,5.47e-06,01020041
